,place name,category,city,link
741,RABAT Boutique Hotel,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g298068-d15639088-Reviews-RABAT_Boutique_Hotel-Samarkand_Samarqand_Province.html?
742,Hotel des Oudaias,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d10070214-Reviews-Hotel_des_Oudaias-Rabat_Rabat_Sale_Kenitra.html?
743,L'Amphitrite Palace Beach Hotel,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g608443-d595142-Reviews-L_Amphitrite_Palace_Beach_Hotel-Skhirat_Rabat_Sale_Kenitra.html?
744,Hôtel Soundous,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d303081-Reviews-Hotel_Soundous-Rabat_Rabat_Sale_Kenitra.html?
745,Riad L'Alcazar,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d2554721-Reviews-Riad_L_Alcazar-Rabat_Rabat_Sale_Kenitra.html?
746,Dar Yanis,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d3169846-Reviews-Dar_Yanis-Rabat_Rabat_Sale_Kenitra.html?
747,Dar Shaan,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d13006391-Reviews-Dar_Shaan-Rabat_Rabat_Sale_Kenitra.html?
748,Riad Dar Soufa,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d1116287-Reviews-Riad_Dar_Soufa-Rabat_Rabat_Sale_Kenitra.html?
749,Euphoriad,Hotel,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d9977513-Reviews-Euphoriad-Rabat_Rabat_Sale_Kenitra.html?
750,Hotel Sofitel Rabat Jardin des Roses,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d300677-Reviews-Hotel_Sofitel_Rabat_Jardin_des_Roses-Rabat_Rabat_Sale_Kenitra.html?
751,MGallery Le Diwan Rabat,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d299657-Reviews-MGallery_Le_Diwan_Rabat-Rabat_Rabat_Sale_Kenitra.html?
752,Castelletti Restaurant,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d5527257-Reviews-Castelletti_Restaurant-Rabat_Island_of_Malta.html
753,Restaurant Dar Naji,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d14977137-Reviews-Restaurant_Dar_Naji-Rabat_Rabat_Sale_Kenitra.html
754,Roman's Den Restaurant,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d5790317-Reviews-Roman_s_Den_Restaurant-Rabat_Island_of_Malta.html
755,Golden Fish Restaurant,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d3750728-Reviews-Golden_Fish_Restaurant-Rabat_Rabat_Sale_Kenitra.html
756,Rabat Marriott Hotel,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d23891194-Reviews-Rabat_Marriott_Hotel-Rabat_Rabat_Sale_Kenitra.html?
757,Le Dhow,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d3607848-Reviews-Le_Dhow-Rabat_Rabat_Sale_Kenitra.html
758,Dar El Kebira,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d1020735-Reviews-Dar_El_Kebira-Rabat_Rabat_Sale_Kenitra.html?
759,Cosmopolitan Restaurant,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d2178770-Reviews-Cosmopolitan_Restaurant-Rabat_Rabat_Sale_Kenitra.html
760,Restaurant Le Ziryab,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d1148049-Reviews-Restaurant_Le_Ziryab-Rabat_Rabat_Sale_Kenitra.html
761,Resturant Sufra,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d17822142-Reviews-Resturant_Sufra-Rabat_Rabat_Sale_Kenitra.html
762,Il Giardino,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d4334018-Reviews-Il_Giardino-Rabat_Rabat_Sale_Kenitra.html
763,Dar Zaki,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d7312105-Reviews-Dar_Zaki-Rabat_Rabat_Sale_Kenitra.html
764,La Tour Hassan Palace,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d456085-Reviews-La_Tour_Hassan_Palace-Rabat_Rabat_Sale_Kenitra.html?
765,Yana's,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d24948607-Reviews-Yana_s-Rabat_Island_of_Malta.html
766,La Piazza,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d5457112-Reviews-La_Piazza-Rabat_Island_of_Malta.html
767,Dar Rbatia,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d1948691-Reviews-Dar_Rbatia-Rabat_Rabat_Sale_Kenitra.html
768,Il-Baxa Cafe Bar,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d2351116-Reviews-Il_Baxa_Cafe_Bar-Rabat_Island_of_Malta.html
769,Bottegin Palazzo Xara,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d3366419-Reviews-Bottegin_Palazzo_Xara-Rabat_Island_of_Malta.html
770,Townhouse No3,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d12678474-Reviews-Townhouse_No3-Rabat_Island_of_Malta.html
771,Da Luigi,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d4758960-Reviews-Da_Luigi-Rabat_Island_of_Malta.html
772,Villa Mandarine,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d531012-Reviews-Villa_Mandarine-Rabat_Rabat_Sale_Kenitra.html?
773,Yamal Acham,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d2025036-Reviews-Yamal_Acham-Rabat_Rabat_Sale_Kenitra.html
774,La Menora,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d1850723-Reviews-La_Menora-Rabat_Rabat_Sale_Kenitra.html
775,Al Marsa,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d2313294-Reviews-Al_Marsa-Rabat_Rabat_Sale_Kenitra.html
776,The Repose,Restaurant,Rabat,https://www.tripadvisor.com/Hotel_Review-g660175-d1812827-Reviews-The_Repose-Sale_Rabat_Sale_Kenitra.html?
777,Clay Oven Rabat,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d16849885-Reviews-Clay_Oven_Rabat-Rabat_Rabat_Sale_Kenitra.html
778,Ty Potes,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d2521217-Reviews-Ty_Potes-Rabat_Rabat_Sale_Kenitra.html
779,Le Petit Beur,Restaurant,Rabat,https://www.tripadvisor.com/Restaurant_Review-g293736-d779960-Reviews-Le_Petit_Beur-Rabat_Rabat_Sale_Kenitra.html
780,Medina of Rabat,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d481119-Reviews-Medina_of_Rabat-Rabat_Rabat_Sale_Kenitra.html
781,Kasbah des Oudaias,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d481071-Reviews-Kasbah_des_Oudaias-Rabat_Rabat_Sale_Kenitra.html
782,Tramway Rabat-Salé,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d9803298-Reviews-Tramway_Rabat_Sale-Rabat_Rabat_Sale_Kenitra.html
783,Rabat Old Town,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d480527-Reviews-Rabat_Old_Town-Rabat_Rabat_Sale_Kenitra.html
784,Casa Bernard,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d3530409-Reviews-Casa_Bernard-Rabat_Island_of_Malta.html
785,"Mdina, Rabat & Mtarfa Tourist Sightseeing Train Tour",Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d3462188-Reviews-Mdina_Rabat_Mtarfa_Tourist_Sightseeing_Train_Tour-Rabat_Island_of_Malta.html
786,Hassan Tower,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d318090-Reviews-Hassan_Tower-Rabat_Rabat_Sale_Kenitra.html
787,Mausoleum of Mohammad V,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d477266-Reviews-Mausoleum_of_Mohammad_V-Rabat_Rabat_Sale_Kenitra.html
788,Mdina and Rabat Insider's Tour,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g190320-d19369175-Mdina_and_Rabat_Insider_s_Tour-Island_of_Malta.html
789,Riad Meftaha,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Hotel_Review-g293736-d8474459-Reviews-Riad_Meftaha-Rabat_Rabat_Sale_Kenitra.html?
790,Private Rabat Day Trip from Casablanca,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g293732-d25433506-Private_Rabat_Day_Trip_from_Casablanca-Casablanca_Casablanca_Settat.html
791,Rabat Imperial City Day Trip from Casablanca,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g293732-d11486986-Rabat_Imperial_City_Day_Trip_from_Casablanca-Casablanca_Casablanca_Settat.html
792,Private day trip to Rabat from Casablanca,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g293732-d25297084-Private_day_trip_to_Rabat_from_Casablanca-Casablanca_Casablanca_Settat.html
793,Private Full Day Tour to Casablanca and Rabat,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g293732-d26261551-Private_Full_Day_Tour_to_Casablanca_and_Rabat-Casablanca_Casablanca_Settat.html
794,Mdina and Rabat Walking Tour inc. Catacombs and St. Paul's Grotto,Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g190324-d11478408-Mdina_and_Rabat_Walking_Tour_inc_Catacombs_and_St_Paul_s_Grotto-Mdina_Island_of_Ma.html
795,"Guided tour of casablanca and rabat, full day.",Tourist+Attraction,Rabat,https://www.tripadvisor.com/AttractionProductReview-g293732-d32714246-Guided_tour_of_casablanca_and_rabat_full_day-Casablanca_Casablanca_Settat.html
796,Tash Rabat,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g3657702-d459862-Reviews-Tash_Rabat-Naryn_Province.html
797,Plage de Rabat,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d1382967-Reviews-Plage_de_Rabat-Rabat_Rabat_Sale_Kenitra.html
798,Jardin Zoologique de Rabat,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d15553839-Reviews-Jardin_Zoologique_de_Rabat-Rabat_Rabat_Sale_Kenitra.html
799,St. Paul's Church,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d313297-Reviews-St_Paul_s_Church-Rabat_Island_of_Malta.html
800,Be In Morocco,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d10170872-Reviews-Be_In_Morocco-Rabat_Rabat_Sale_Kenitra.html
801,Peristyle Restaurant,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Restaurant_Review-g190326-d2104076-Reviews-Peristyle_Restaurant-Rabat_Island_of_Malta.html
802,Museum Mohamed VI of Modern and Contemporary Art,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d4043308-Reviews-Museum_Mohamed_VI_of_Modern_and_Contemporary_Art-Rabat_Rabat_Sale_Kenitra.html
803,Andalusian Gardens,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d2345005-Reviews-Andalusian_Gardens-Rabat_Rabat_Sale_Kenitra.html
804,Madrasa of Abu al-Hasan,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g660175-d20425846-Reviews-Madrasa_of_Abu_al_Hasan-Sale_Rabat_Sale_Kenitra.html
805,St. Paul's Grotto,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d7109372-Reviews-St_Paul_s_Grotto-Rabat_Island_of_Malta.html
806,St Paul's Catacombs,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d2624344-Reviews-St_Paul_s_Catacombs-Rabat_Island_of_Malta.html
807,Pure Morocco,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g293736-d9826843-Reviews-Pure_Morocco-Rabat_Rabat_Sale_Kenitra.html
808,Domus Romana,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d1956621-Reviews-Domus_Romana-Rabat_Island_of_Malta.html
809,Wignacourt Museum,Tourist+Attraction,Rabat,https://www.tripadvisor.com/Attraction_Review-g190326-d4333893-Reviews-Wignacourt_Museum-Rabat_Island_of_Malta.html
810,ibis Meknes Hotel,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d299682-Reviews-Ibis_Meknes_Hotel-Meknes_Fez_Meknes.html?
811,Riad d'Or,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d775784-Reviews-Riad_d_Or-Meknes_Fez_Meknes.html?
812,Dar Meknes Tresor,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d17392339-Reviews-Dar_Meknes_Tresor-Meknes_Fez_Meknes.html?
813,Riad Lahboul,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1418994-Reviews-Riad_Lahboul-Meknes_Fez_Meknes.html?
814,Riad Yacout,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1105556-Reviews-Riad_Yacout-Meknes_Fez_Meknes.html?
815,Hotel Transatlantique,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d447154-Reviews-Hotel_Transatlantique-Meknes_Fez_Meknes.html?
816,Zaki Suites Hotel & Spa,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d447153-Reviews-Zaki_Suites_Hotel_Spa-Meknes_Fez_Meknes.html?
817,Riad Ritaj,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d8096966-Reviews-Riad_Ritaj-Meknes_Fez_Meknes.html?
818,Hotel Majestic,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d602264-Reviews-Hotel_Majestic-Meknes_Fez_Meknes.html?
819,Le Riad Meknes,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1065088-Reviews-Le_Riad_Meknes-Meknes_Fez_Meknes.html?
820,Riad Hiba Meknes,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1603833-Reviews-Riad_Hiba_Meknes-Meknes_Fez_Meknes.html?
821,Hotel Swani,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d7842494-Reviews-Hotel_Swani-Meknes_Fez_Meknes.html?
822,Hotel Akouas,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d628514-Reviews-Hotel_Akouas-Meknes_Fez_Meknes.html?
823,Riad Palais Didi,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d525482-Reviews-Riad_Palais_Didi-Meknes_Fez_Meknes.html?
824,Riad Zahraa,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1152898-Reviews-Riad_Zahraa-Meknes_Fez_Meknes.html?
825,Hotel Menzeh Dalia,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d655167-Reviews-Hotel_Menzeh_Dalia-Meknes_Fez_Meknes.html?
826,Maroc Hotel,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1453820-Reviews-Maroc_Hotel-Meknes_Fez_Meknes.html?
827,Château Roslane Boutique Hôtel & Spa,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g3219225-d14179828-Reviews-Chateau_Roslane_Boutique_Hotel_Spa-El_Hajeb_Meknes_Tafilalet_Region.html?
828,Collier de la Colombe,Hotel,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d1491955-Reviews-Collier_de_la_Colombe-Meknes_Fez_Meknes.html
829,Hotel Bab Mansour,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1183669-Reviews-Hotel_Bab_Mansour-Meknes_Fez_Meknes.html?
830,Riad Idrissi,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1108977-Reviews-Riad_Idrissi-Meknes_Fez_Meknes.html?
831,Riad Safir,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d797411-Reviews-Riad_Safir-Meknes_Fez_Meknes.html?
832,Hotel RIF,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1094972-Reviews-Hotel_RIF-Meknes_Fez_Meknes.html?
833,L'Hotel de Nice,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1139159-Reviews-L_Hotel_de_Nice-Meknes_Fez_Meknes.html?
834,Hotel Oasis Tafilalet,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d6850530-Reviews-Hotel_Oasis_Tafilalet-Meknes_Fez_Meknes.html?
835,Riad Yacout Meknes,Hotel,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d3617650-Reviews-Riad_Yacout_Meknes-Meknes_Fez_Meknes.html
836,Ryad Bab Berdaine,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d3594882-Reviews-Ryad_Bab_Berdaine-Meknes_Fez_Meknes.html?
837,Riad Amazigh Meknes,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1600877-Reviews-Riad_Amazigh_Meknes-Meknes_Fez_Meknes.html?
838,Ryad Bahia,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d634099-Reviews-Ryad_Bahia-Meknes_Fez_Meknes.html?
839,Fes Inn,Hotel,Meknes,https://www.tripadvisor.com/Hotel_Review-g293733-d584030-Reviews-Fes_Inn-Fez_Fez_Meknes.html?
840,Restaurant YA HALA Meknes,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d7815200-Reviews-Restaurant_YA_HALA_Meknes-Meknes_Fez_Meknes.html
841,Restaurant Dar Baraka,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d15207871-Reviews-Restaurant_Dar_Baraka-Meknes_Fez_Meknes.html
842,Meknes Restaurant,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g294013-d7785209-Reviews-Meknes_Restaurant-Abu_Dhabi_Emirate_of_Abu_Dhabi.html
843,Restaurant Goût de Meknes,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d4244888-Reviews-Restaurant_Gout_de_Meknes-Meknes_Fez_Meknes.html
844,Aisha,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d8760057-Reviews-Aisha-Meknes_Fez_Meknes.html
845,Café Restaurant Salma,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d2359560-Reviews-Cafe_Restaurant_Salma-Meknes_Fez_Meknes.html
846,Bistrot Art & Le Wine Bar,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d4276487-Reviews-Bistrot_Art_Le_Wine_Bar-Meknes_Fez_Meknes.html
847,Dar Nia,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d25338677-Reviews-Dar_Nia-Meknes_Fez_Meknes.html
848,Restaurant Dar Lalla Khadra,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d27710302-Reviews-Restaurant_Dar_Lalla_Khadra-Meknes_Fez_Meknes.html
849,Collier de la Colombe,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d1491955-Reviews-Collier_de_la_Colombe-Meknes_Fez_Meknes.html
850,Riad Yacout Meknes,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d3617650-Reviews-Riad_Yacout_Meknes-Meknes_Fez_Meknes.html
851,El Hedim Square,Restaurant,Meknes,https://www.tripadvisor.com/Attraction_Review-g293735-d3567270-Reviews-El_Hedim_Square-Meknes_Fez_Meknes.html
852,Restaurant Khadija,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d14069650-Reviews-Restaurant_Khadija-Meknes_Fez_Meknes.html
853,Riad d'Or Meknes Medina Restaurant,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d1751922-Reviews-Riad_d_Or_Meknes_Medina_Restaurant-Meknes_Fez_Meknes.html
854,Palais Terrab,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d3573066-Reviews-Palais_Terrab-Meknes_Fez_Meknes.html
855,Le Relais de Paris,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d1823424-Reviews-Le_Relais_de_Paris-Meknes_Fez_Meknes.html
856,ibis Meknes Hotel,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d299682-Reviews-Ibis_Meknes_Hotel-Meknes_Fez_Meknes.html?
857,Restaurant Asma,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d12219462-Reviews-Restaurant_Asma-Meknes_Fez_Meknes.html
858,Le Riad Meknes,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1065088-Reviews-Le_Riad_Meknes-Meknes_Fez_Meknes.html?
859,La Maison De La Pizza,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d14001595-Reviews-La_Maison_De_La_Pizza-Meknes_Fez_Meknes.html
860,Riad Ritaj,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d8096966-Reviews-Riad_Ritaj-Meknes_Fez_Meknes.html?
861,Black PEPPER,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d20067298-Reviews-Black_PEPPER-Meknes_Fez_Meknes.html
862,Riad Atika Meknes,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1905843-Reviews-Riad_Atika_Meknes-Meknes_Fez_Meknes.html?
863,La Grillardiere,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d2721291-Reviews-La_Grillardiere-Meknes_Fez_Meknes.html
864,Riad Yacout,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d1105556-Reviews-Riad_Yacout-Meknes_Fez_Meknes.html?
865,Riad Ritaj Restaurant,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d10796405-Reviews-Riad_Ritaj_Restaurant-Meknes_Fez_Meknes.html
866,Marhaba,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d4935520-Reviews-Marhaba-Meknes_Fez_Meknes.html
867,Il Panzerotto,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d21501383-Reviews-Il_Panzerotto-Meknes_Fez_Meknes.html
868,Restaurant Belle Vue,Restaurant,Meknes,https://www.tripadvisor.com/Restaurant_Review-g293735-d2232279-Reviews-Restaurant_Belle_Vue-Meknes_Fez_Meknes.html
869,Hotel Transatlantique,Restaurant,Meknes,https://www.tripadvisor.com/Hotel_Review-g293735-d447154-Reviews-Hotel_Transatlantique-Meknes_Fez_Meknes.html?
870,Meknes Medina,Tourist+Attraction,Meknes,https://www.tripadvisor.com/Attraction_Review-g293735-d480526-Reviews-Meknes_Medina-Meknes_Fez_Meknes.html
871,La Grande Terrasse,Tourist+Attraction,Meknes,https://www.tripadvisor.com/Attraction_Review-g293735-d4830735-Reviews-La_Grande_Terrasse-Meknes_Fez_Meknes.html
872,Volubilis,Tourist+Attraction,Meknes,https://www.tripadvisor.com/Attraction_Review-g2626641-d324139-Reviews-Volubilis-Meknes_Tafilalet_Region.html
873,"Small-Group Full-Day Meknes, Volubilis and Moulay Idriss Zerhoun Tour from Fez",Tourist+Attraction,Meknes,https://www.tripadvisor.com/AttractionProductReview-g293733-d11764118-Small_Group_Full_Day_Meknes_Volubilis_and_Moulay_Idriss_Zerhoun_Tour_from_Fez-Fez_.html
874,El Hedim Square,Tourist+Attraction,Meknes,https://www.tripadvisor.com/Attraction_Review-g293735-d3567270-Reviews-El_Hedim_Square-Meknes_Fez_Meknes.html
